 GLOBAL TELECOMUNICATION SYSTEM DATA.
 NUMBER OF STATIONS= 800
 DATE= 2003/02/11
 TYPE= METAR
 ======================================================================================
 ID     COD LAT     LON      Z    Y  M D   UTCN UTC WD    WS  SLP    SFP     T     TDD
 SARE   512 -27.45  59.05    52.  3  2 11    0 21.0 180.  13. 9999.9 9999.9  22.0   0.0
 SARE   512 -27.45  59.05    52.  3  2 11    0 22.0 110.   6. 9999.9 9999.9  22.0   1.0
 SARE   512 -27.45  59.05    52.  3  2 11    0 23.0 140.   6. 9999.9 9999.9  22.0   1.0
 SARE   512 -27.45  59.05    52.  3  2 11    0  0.0 140.   4. 9999.9 9999.9  22.0   1.0
 SARE   512 -27.45  59.05    52.  3  2 11    0  1.0  20.   2. 9999.9 9999.9  22.0   1.0
 SARE   512 -27.45  59.05    52.  3  2 11    0  2.0  50.   3. 9999.9 9999.9  22.0   1.0
 SARC   512 -27.45  58.77    62.  3  2 11    0 21.2 200.  10. 9999.9 9999.9  23.0   1.0
 SARC   512 -27.45  58.77    62.  3  2 11    0 22.0  90.   7. 9999.9 9999.9  23.0   1.0
 SARC   512 -27.45  58.77    62.  3  2 11    0 23.0 180.   6. 9999.9 9999.9  22.0   1.0
 SARC   512 -27.45  58.77    62.  3  2 11    0  0.0 140.   3. 9999.9 9999.9  22.0   1.0
 SARC   512 -27.45  58.77    62.  3  2 11    0  1.0  50.   3. 9999.9 9999.9  22.0   1.0
 SARC   512 -27.45  58.77    62.  3  2 11    0  2.0  50.   3. 9999.9 9999.9  22.0   1.0
 SARP   512 -27.37  55.97   125.  3  2 11    0 21.0 250.  21. 9999.9 9999.9  26.0   6.0
 SARP   512 -27.37  55.97   125.  3  2 11    0 22.0 290.   6. 9999.9 9999.9  25.0   4.0
 SARP   512 -27.37  55.97   125.  3  2 11    0 23.0 290.  15. 9999.9 9999.9  24.0   2.0
 SARP   512 -27.37  55.97   125.  3  2 11    0  0.0 290.  11. 9999.9 9999.9  23.0   1.0
 SARP   512 -27.37  55.97   125.  3  2 11    0  1.0 360.   6. 9999.9 9999.9  23.0   1.0
 SARP   512 -27.37  55.97   125.  3  2 11    0  2.0 360.   6. 9999.9 9999.9  22.0   1.0
 SANT   512 -26.85  65.10   450.  3  2 11    0 21.0 180.   6. 9999.9 9999.9  31.0  10.0
 SANT   512 -26.85  65.10   450.  3  2 11    0 22.0 180.   4. 9999.9 9999.9  30.0   8.0
 SANT   512 -26.85  65.10   450.  3  2 11    0 23.0 230.   8. 9999.9 9999.9  28.0   6.0
 SANT   512 -26.85  65.10   450.  3  2 11    0  0.0  90.  10. 9999.9 9999.9  26.0   5.0
 SANT   512 -26.85  65.10   450.  3  2 11    0  1.0  50.  10. 9999.9 9999.9  25.0   5.0
 SANT   512 -26.85  65.10   450.  3  2 11    0  2.0 360.   0. 9999.9 9999.9  25.0   4.0
 SARF   512 -26.20  58.23    60.  3  2 11    0 21.0 180.   5. 9999.9 9999.9  24.0   1.0
 SARF   512 -26.20  58.23    60.  3  2 11    0 22.0 110.   4. 9999.9 9999.9  24.0   1.0
 SARF   512 -26.20  58.23    60.  3  2 11    0 23.0 140.   4. 9999.9 9999.9  24.0   2.0
 SARF   512 -26.20  58.23    60.  3  2 11    0  0.0 110.   9. 9999.9 9999.9  24.0   2.0
 SARF   512 -26.20  58.23    60.  3  2 11    0  1.0  90.   8. 9999.9 9999.9  23.0   1.0
 SARF   512 -26.20  58.23    60.  3  2 11    0  2.0  50.   8. 9999.9 9999.9  23.0   1.0
 SARI   512 -25.73  54.47   270.  3  2 11    0 21.0  50.   4. 9999.9 9999.9  28.0   7.0
 SARI   512 -25.73  54.47   270.  3  2 11    0 22.0 360.   0. 9999.9 9999.9  26.0   5.0
 SARI   512 -25.73  54.47   270.  3  2 11    0 23.0 360.   0. 9999.9 9999.9  25.0   1.0
 SARI   512 -25.73  54.47   270.  3  2 11    0  0.0 320.  10. 9999.9 9999.9  25.0   1.0
 SARI   512 -25.73  54.47   270.  3  2 11    0  1.0 320.  10. 9999.9 9999.9  23.0   0.0
 SARI   512 -25.73  54.47   270.  3  2 11    0  2.0 320.   8. 9999.9 9999.9  21.0   0.0
 SBFI   512 -25.52  54.58   243.  3  2 11    0 21.0  20.   7. 9999.9 9999.9  28.0   5.0
 SBFI   512 -25.52  54.58   243.  3  2 11    0 22.0  10.   4. 9999.9 9999.9  27.0   4.0
 SBFI   512 -25.52  54.58   243.  3  2 11    0 23.0 360.   0. 9999.9 9999.9  26.0   2.0
 SBFI   512 -25.52  54.58   243.  3  2 11    0  0.0  70.   2. 9999.9 9999.9  26.0   2.0
 SBFI   512 -25.52  54.58   243.  3  2 11    0  1.0 170.   4. 9999.9 9999.9  22.0   2.0
 SBFI   512 -25.52  54.58   243.  3  2 11    0  2.0 160.   4. 9999.9 9999.9  22.0   2.0
 SBCT   512 -25.52  49.17   908.  3  2 11    0 21.0 310.   6. 9999.9 9999.9  24.0   5.0
 SBCT   512 -25.52  49.17   908.  3  2 11    0 22.0 290.   7. 9999.9 9999.9  22.0   4.0
 SBCT   512 -25.52  49.17   908.  3  2 11    0 23.0 310.   3. 9999.9 9999.9  22.0   4.0
 SBCT   512 -25.52  49.17   908.  3  2 11    0  0.0  30.   8. 9999.9 9999.9  21.0   3.0
 SBCT   512 -25.52  49.17   908.  3  2 11    0  1.0  40.   4. 9999.9 9999.9  21.0   3.0
 SBCT   512 -25.52  49.17   908.  3  2 11    0  2.0  80.   3. 9999.9 9999.9  21.0   1.0
 SGES   512 -25.45  54.85   849.  3  2 11    0 23.0  50.   4. 9999.9 9999.9  26.0   3.0
 SGES   512 -25.45  54.85   849.  3  2 11    0  0.0  30.   3. 9999.9 9999.9  26.0   3.0
 SGES   512 -25.45  54.85   849.  3  2 11    0  2.0 240.  14. 9999.9 9999.9  22.0   2.0
 SGAS   512 -25.27  57.63   101.  3  2 11    0 23.0 110.  15. 9999.9 9999.9  24.0   2.0
 SGAS   512 -25.27  57.63   101.  3  2 11    0  0.0 340.  14. 9999.9 9999.9  24.0   2.0
 SGAS   512 -25.27  57.63   101.  3  2 11    0  0.5 110.   6. 9999.9 9999.9 999.9  99.9
 SGAS   512 -25.27  57.63   101.  3  2 11    0  1.0  90.  14. 9999.9 9999.9  23.0   1.0
 SGAS   512 -25.27  57.63   101.  3  2 11    0  2.0  90.   5. 9999.9 9999.9  23.0   1.0
 SGAS   512 -25.27  57.63   101.  3  2 11    0  2.6 320.  18. 9999.9 9999.9 999.9  99.9
 SASA   512 -24.85  65.48  1216.  3  2 11    0 21.0 290.   5. 9999.9 9999.9  23.0   2.0
 SASA   512 -24.85  65.48  1216.  3  2 11    0 21.2 320.   6. 9999.9 9999.9  23.0   2.0
 SASA   512 -24.85  65.48  1216.  3  2 11    0 22.0 360.  10. 9999.9 9999.9  23.0   3.0
 SASA   512 -24.85  65.48  1216.  3  2 11    0 23.0  20.   3. 9999.9 9999.9  22.0   2.0
 SASA   512 -24.85  65.48  1216.  3  2 11    0  0.0  90.   3. 9999.9 9999.9  21.0   2.0
 SASA   512 -24.85  65.48  1216.  3  2 11    0  1.0 140.   5. 9999.9 9999.9  22.0   2.0
 SASA   512 -24.85  65.48  1216.  3  2 11    0  2.0 360.   0. 9999.9 9999.9  22.0   2.0
 SASJ   512 -24.38  65.08  1167.  3  2 11    0 21.0  90.   6. 9999.9 9999.9  30.0   9.0
 SASJ   512 -24.38  65.08  1167.  3  2 11    0 22.0 180.  12. 9999.9 9999.9  23.0   1.0
 SASJ   512 -24.38  65.08  1167.  3  2 11    0 23.0 270.   3. 9999.9 9999.9  24.0   3.0
 SASJ   512 -24.38  65.08  1167.  3  2 11    0  0.0 270.   4. 9999.9 9999.9  23.0   2.0
 SASJ   512 -24.38  65.08  1167.  3  2 11    0  1.0 360.   0. 9999.9 9999.9  24.0   4.0
 SASJ   512 -24.38  65.08  1167.  3  2 11    0  2.0 180.   6. 9999.9 9999.9  22.0   1.0
 SBSP   512 -23.62  46.65   803.  3  2 11    0 21.0 210.  12. 9999.9 9999.9  30.0   8.0
 SBSP   512 -23.62  46.65   803.  3  2 11    0 22.0 200.   5. 9999.9 9999.9  28.0   5.0
 SBSP   512 -23.62  46.65   803.  3  2 11    0 22.6 180.  12. 9999.9 9999.9  25.0   3.0
 SBSP   512 -23.62  46.65   803.  3  2 11    0 23.0 160.  11. 9999.9 9999.9  26.0   3.0
 SBSP   512 -23.62  46.65   803.  3  2 11    0 23.2 220.  12. 9999.9 9999.9  26.0   5.0
 SBSP   512 -23.62  46.65   803.  3  2 11    0  0.0 180.   8. 9999.9 9999.9  26.0   2.0
 SBSP   512 -23.62  46.65   803.  3  2 11    0  0.1  90.  15. 9999.9 9999.9  25.0   2.0
 SBSP   512 -23.62  46.65   803.  3  2 11    0  0.4 250.  12. 9999.9 9999.9  24.0   2.0
 SBSP   512 -23.62  46.65   803.  3  2 11    0  1.0 200.   8. 9999.9 9999.9  24.0   2.0
 SBSP   512 -23.62  46.65   803.  3  2 11    0  2.0 270.   8. 9999.9 9999.9  24.0   3.0
 SCFA   512 -23.43  70.43   120.  3  2 11    0 21.0 190.  13. 9999.9 9999.9  22.0   5.0
 SCFA   512 -23.43  70.43   120.  3  2 11    0 22.0 200.  11. 9999.9 9999.9  22.0   5.0
 SCFA   512 -23.43  70.43   120.  3  2 11    0 23.0 190.   8. 9999.9 9999.9  21.0   4.0
 SCFA   512 -23.43  70.43   120.  3  2 11    0  0.0 200.   7. 9999.9 9999.9  20.0   3.0
 SCFA   512 -23.43  70.43   120.  3  2 11    0  1.0 210.   4. 9999.9 9999.9  20.0   3.0
 SCFA   512 -23.43  70.43   120.  3  2 11    0  2.0 200.   5. 9999.9 9999.9  20.0   3.0
 SBGR   512 -23.43  46.47   750.  3  2 11    0 21.0 180.   4. 9999.9 9999.9  31.0  11.0
 SBGR   512 -23.43  46.47   750.  3  2 11    0 22.0 160.   5. 9999.9 9999.9  29.0   9.0
 SBGR   512 -23.43  46.47   750.  3  2 11    0 23.0 160.   4. 9999.9 9999.9  27.0   5.0
 SBGR   512 -23.43  46.47   750.  3  2 11    0  0.0 160.   3. 9999.9 9999.9  27.0   5.0
 SBGR   512 -23.43  46.47   750.  3  2 11    0  1.0 160.   5. 9999.9 9999.9  26.0   4.0
 SBGR   512 -23.43  46.47   750.  3  2 11    0  2.0 220.   4. 9999.9 9999.9  26.0   3.0
 SBLO   512 -23.33  51.13   570.  3  2 11    0 21.0 180.   6. 9999.9 9999.9 999.9  99.9
 SBLO   512 -23.33  51.13   570.  3  2 11    0 21.7 140.   6. 9999.9 9999.9  23.0   0.0
 SBLO   512 -23.33  51.13   570.  3  2 11    0 22.5 210.   4. 9999.9 9999.9  22.0   0.0
 SBLO   512 -23.33  51.13   570.  3  2 11    0  0.0 270.   6. 9999.9 9999.9  23.0   0.0
 SBLO   512 -23.33  51.13   570.  3  2 11    0  1.0 270.   2. 9999.9 9999.9  23.0   0.0
 SBLO   512 -23.33  51.13   570.  3  2 11    0  2.0 300.   8. 9999.9 9999.9  23.0   1.0
 SBKP   512 -23.00  47.13   661.  3  2 11    0 21.0 300.   6. 9999.9 9999.9  33.0  17.0
 SBKP   512 -23.00  47.13   661.  3  2 11    0 22.0 320.   4. 9999.9 9999.9  31.0  14.0
 SBKP   512 -23.00  47.13   661.  3  2 11    0 23.0 320.   2. 9999.9 9999.9  30.0  14.0
 SBKP   512 -23.00  47.13   661.  3  2 11    0  0.0 190. 999. 9999.9 9999.9  30.0  13.0
 SBKP   512 -23.00  47.13   661.  3  2 11    0  1.0 220.  14. 9999.9 9999.9  26.0   6.0
 SBKP   512 -23.00  47.13   661.  3  2 11    0  2.0 230.   7. 9999.9 9999.9  26.0   6.0
 SBRJ   512 -22.90  43.17     3.  3  2 11    0 21.0 190.   8. 9999.9 9999.9  32.0  11.0
 SBRJ   512 -22.90  43.17     3.  3  2 11    0 22.0 180.   5. 9999.9 9999.9  32.0  10.0
 SBRJ   512 -22.90  43.17     3.  3  2 11    0 23.0 160.   5. 9999.9 9999.9  31.0   9.0
 SBRJ   512 -22.90  43.17     3.  3  2 11    0  0.0 190.   3. 9999.9 9999.9  30.0   7.0
 SBRJ   512 -22.90  43.17     3.  3  2 11    0  1.0 160.   3. 9999.9 9999.9  30.0   7.0
 SBRJ   512 -22.90  43.17     3.  3  2 11    0  2.0 350.   5. 9999.9 9999.9  29.0   6.0
 SBGL   512 -22.82  43.25     6.  3  2 11    0 21.0 150.   7. 9999.9 9999.9  33.0   9.0
 SBGL   512 -22.82  43.25     6.  3  2 11    0 22.0 130.   3. 9999.9 9999.9  31.0   6.0
 SBGL   512 -22.82  43.25     6.  3  2 11    0 23.0 100.   6. 9999.9 9999.9  30.0   4.0
 SBGL   512 -22.82  43.25     6.  3  2 11    0  0.0 100.   5. 9999.9 9999.9  30.0   4.0
 SBGL   512 -22.82  43.25     6.  3  2 11    0  1.0  60.   3. 9999.9 9999.9  29.0   4.0
 SBGL   512 -22.82  43.25     6.  3  2 11    0  2.0 120.   3. 9999.9 9999.9  29.0   4.0
 SAST   512 -22.65  63.82   450.  3  2 11    0 22.0 360.   0. 9999.9 9999.9  32.0   6.0
 SAST   512 -22.65  63.82   450.  3  2 11    0 23.0 360.   0. 9999.9 9999.9  30.0   3.0
 SAST   512 -22.65  63.82   450.  3  2 11    0  0.0 360.   0. 9999.9 9999.9  28.0   1.0
 SBPP   512 -22.55  55.70   660.  3  2 11    0 21.0  70.   4. 9999.9 9999.9  24.0   2.0
 SLYA   512 -22.02  63.70   617.  3  2 11    0 21.0 360.   0. 9999.9 9999.9  33.0   9.0
 SLYA   512 -22.02  63.70   617.  3  2 11    0 22.0 180.   5. 9999.9 9999.9  31.0   7.0
 SLYA   512 -22.02  63.70   617.  3  2 11    0 23.0 360.   0. 9999.9 9999.9  30.0   5.0
 SLTJ   512 -21.53  64.72  1858.  3  2 11    0 21.0 999.   3. 9999.9 9999.9  26.0  10.0
 SLTJ   512 -21.53  64.72  1858.  3  2 11    0 22.0 150. 999. 9999.9 9999.9  23.0   4.0
 SLTJ   512 -21.53  64.72  1858.  3  2 11    0 23.0 360.   0. 9999.9 9999.9  25.0   6.0
 SCDA   512 -20.53  70.18    52.  3  2 11    0 21.0 200.  14. 9999.9 9999.9  25.0  11.0
 SCDA   512 -20.53  70.18    52.  3  2 11    0 22.0 200.  11. 9999.9 9999.9  24.0   7.0
 SCDA   512 -20.53  70.18    52.  3  2 11    0 23.0 190.  11. 9999.9 9999.9  24.0   8.0
 SCDA   512 -20.53  70.18    52.  3  2 11    0  0.0 160.  10. 9999.9 9999.9  24.0   8.0
 SCDA   512 -20.53  70.18    52.  3  2 11    0  2.0 200.   9. 9999.9 9999.9  22.0   5.0
 SBCG   512 -20.47  54.67   556.  3  2 11    0 21.0 300.   8. 9999.9 9999.9  32.0  10.0
 SBCG   512 -20.47  54.67   556.  3  2 11    0 22.0 300.   8. 9999.9 9999.9  31.0  10.0
 SBCG   512 -20.47  54.67   556.  3  2 11    0 23.0 300.   6. 9999.9 9999.9  30.0   8.0
 SBCG   512 -20.47  54.67   556.  3  2 11    0  0.0 300.   4. 9999.9 9999.9  29.0   8.0
 SBCG   512 -20.47  54.67   556.  3  2 11    0  1.0 360.   0. 9999.9 9999.9  29.0   7.0
 SBCG   512 -20.47  54.67   556.  3  2 11    0  2.0 360.   0. 9999.9 9999.9  28.0   6.0
 SLCA   512 -20.05  63.57   792.  3  2 11    0 21.0 360.   0. 9999.9 9999.9  27.0   2.0
 SLCA   512 -20.05  63.57   792.  3  2 11    0 22.0 360.   0. 9999.9 9999.9  26.0   1.0
 SLCA   512 -20.05  63.57   792.  3  2 11    0 23.0 360.   0. 9999.9 9999.9  25.0   0.0
 SBCF   512 -19.83  43.93   917.  3  2 11    0 21.0 120.   7. 9999.9 9999.9  29.0  11.0
 SBCF   512 -19.83  43.93   917.  3  2 11    0 22.0 120.   5. 9999.9 9999.9  27.0   8.0
 SBCF   512 -19.83  43.93   917.  3  2 11    0 23.0 110.   5. 9999.9 9999.9  25.0   5.0
 SBCF   512 -19.83  43.93   917.  3  2 11    0  0.0 100.   6. 9999.9 9999.9  24.0   5.0
 SBCF   512 -19.83  43.93   917.  3  2 11    0  1.0 110.   3. 9999.9 9999.9  24.0   4.0
 SBCF   512 -19.83  43.93   917.  3  2 11    0  2.0 130.   4. 9999.9 9999.9  23.0   4.0
 SLPO   512 -19.53  65.72  3934.  3  2 11    0 21.0  90.  18. 9999.9 9999.9  10.0   3.0
 SLSU   512 -19.02  65.27  2903.  3  2 11    0 21.0  30.   5. 9999.9 9999.9  18.0   6.0
 SLSU   512 -19.02  65.27  2903.  3  2 11    0 22.0  30.   6. 9999.9 9999.9  17.0   5.0
 SLSU   512 -19.02  65.27  2903.  3  2 11    0 23.0 360.   0. 9999.9 9999.9  15.0   4.0
 SLPS   512 -19.00  57.73   135.  3  2 11    0 21.0 360.   1. 9999.9 9999.9  34.0  11.0
 SLPS   512 -19.00  57.73   135.  3  2 11    0 22.0  30.   4. 9999.9 9999.9  33.0   9.0
 SLPS   512 -19.00  57.73   135.  3  2 11    0 23.0 360.   0. 9999.9 9999.9  31.0   7.0
 SBCR   512 -19.00  57.65   154.  3  2 11    0 21.0 340.   6. 9999.9 9999.9  34.0  11.0
 SBCR   512 -19.00  57.65   154.  3  2 11    0 22.0 360.   5. 9999.9 9999.9  33.0  10.0
 SBCR   512 -19.00  57.65   154.  3  2 11    0 23.0 340.   3. 9999.9 9999.9  32.0  10.0
 SCAR   512 -18.33  70.33    59.  3  2 11    0 21.0 190.  13. 9999.9 9999.9  25.0   7.0
 SCAR   512 -18.33  70.33    59.  3  2 11    0 22.0 190.  12. 9999.9 9999.9  25.0   7.0
 SCAR   512 -18.33  70.33    59.  3  2 11    0 23.0 200.   9. 9999.9 9999.9  24.0   6.0
 SCAR   512 -18.33  70.33    59.  3  2 11    0  0.0 180.   4. 9999.9 9999.9  23.0   5.0
 SCAR   512 -18.33  70.33    59.  3  2 11    0  1.0 360.   0. 9999.9 9999.9  23.0   6.0
 SCAR   512 -18.33  70.33    59.  3  2 11    0  2.0 999.   1. 9999.9 9999.9  23.0   5.0
 SLRB   512 -18.32  59.75   284.  3  2 11    0 21.0 360.   8. 9999.9 9999.9  33.0  11.0
 SLRB   512 -18.32  59.75   284.  3  2 11    0 22.0 360.   6. 9999.9 9999.9  32.0   9.0
 SLRB   512 -18.32  59.75   284.  3  2 11    0 23.0 360.   0. 9999.9 9999.9  31.0   8.0
 SPTN   512 -18.07  70.30   458.  3  2 11    0 21.0 220.  10. 9999.9 9999.9  27.0  10.0
 SPTN   512 -18.07  70.30   458.  3  2 11    0 22.0 230.   8. 9999.9 9999.9  26.0   9.0
 SPTN   512 -18.07  70.30   458.  3  2 11    0 23.0 210.   7. 9999.9 9999.9  24.0   7.0
 SPTN   512 -18.07  70.30   458.  3  2 11    0  0.0 230.   4. 9999.9 9999.9  22.0   6.0
 SPTN   512 -18.07  70.30   458.  3  2 11    0  1.0 220.   4. 9999.9 9999.9  21.0   5.0
 SPTN   512 -18.07  70.30   458.  3  2 11    0  2.0 360.   0. 9999.9 9999.9  21.0   5.0
 SLOR   512 -18.05  67.07  3702.  3  2 11    0 22.0  50.   8. 9999.9 9999.9  14.0   6.0
 SLOR   512 -18.05  67.07  3702.  3  2 11    0 23.0  60.   8. 9999.9 9999.9  14.0   7.0
 SLJE   512 -17.83  60.75   284.  3  2 11    0 21.0 310.   4. 9999.9 9999.9  32.0   9.0
 SLJE   512 -17.83  60.75   284.  3  2 11    0 22.0 360.   0. 9999.9 9999.9  31.0   8.0
 SLET   512 -17.80  63.17   414.  3  2 11    0 21.0 320.  18. 9999.9 9999.9  28.0   6.0
 SLET   512 -17.80  63.17   414.  3  2 11    0 22.0 340.  18. 9999.9 9999.9  27.0   5.0
 SLET   512 -17.80  63.17   414.  3  2 11    0 23.0 320.  12. 9999.9 9999.9  26.0   4.0
 SLVR   512 -17.65  63.13   373.  3  2 11    0 21.0 330.  19. 9999.9 9999.9  28.0   5.0
 SLVR   512 -17.65  63.13   373.  3  2 11    0 22.0 330.  15. 9999.9 9999.9  27.0   4.0
 SLVR   512 -17.65  63.13   373.  3  2 11    0 23.0 330.  12. 9999.9 9999.9  26.0   4.0
 SLVR   512 -17.65  63.13   373.  3  2 11    0  0.0 320.   8. 9999.9 9999.9  25.0   2.0
 SLVR   512 -17.65  63.13   373.  3  2 11    0  1.0 330.  10. 9999.9 9999.9  24.0   1.0
 SLVR   512 -17.65  63.13   373.  3  2 11    0  2.0 330.   8. 9999.9 9999.9  24.0   1.0
 NTAA   512 -17.55 149.62     2.  3  2 11    0 21.0  30.  16. 9999.9 9999.9  31.0   6.0
 NTAA   512 -17.55 149.62     2.  3  2 11    0 22.0  30.  16. 9999.9 9999.9  31.0   6.0
 NTAA   512 -17.55 149.62     2.  3  2 11    0 23.0  40.  17. 9999.9 9999.9  31.0   6.0
 NTAA   512 -17.55 149.62     2.  3  2 11    0  0.0  40.  16. 9999.9 9999.9  31.0   7.0
 NTAA   512 -17.55 149.62     2.  3  2 11    0  1.0  40.  15. 9999.9 9999.9  31.0   6.0
 NTAA   512 -17.55 149.62     2.  3  2 11    0  2.0  30.  17. 9999.9 9999.9  31.0   6.0
 SLCB   512 -17.45  66.10  2531.  3  2 11    0 21.0 360.   0. 9999.9 9999.9  23.0  11.0
 SLCB   512 -17.45  66.10  2531.  3  2 11    0 22.0 230.   6. 9999.9 9999.9  22.0  10.0
 SLCB   512 -17.45  66.10  2531.  3  2 11    0 23.0 220.   4. 9999.9 9999.9  20.0   8.0
 SLCB   512 -17.45  66.10  2531.  3  2 11    0  0.0 360.   0. 9999.9 9999.9  20.0   8.0
 SLCB   512 -17.45  66.10  2531.  3  2 11    0  1.0 360.   0. 9999.9 9999.9  21.0   8.0
 SLCB   512 -17.45  66.10  2531.  3  2 11    0  2.0 360.   0. 9999.9 9999.9  20.0   7.0
 SLLP   512 -16.52  68.18  4014.  3  2 11    0 21.0 250.   4. 9999.9 9999.9  10.0   4.0
 SLLP   512 -16.52  68.18  4014.  3  2 11    0 22.0 999.   2. 9999.9 9999.9  10.0   5.0
 SLLP   512 -16.52  68.18  4014.  3  2 11    0 23.0 100.  12. 9999.9 9999.9   9.0   3.0
 SLLP   512 -16.52  68.18  4014.  3  2 11    0  0.0 110.  13. 9999.9 9999.9   8.0   1.0
 SLLP   512 -16.52  68.18  4014.  3  2 11    0  1.0 100.  12. 9999.9 9999.9   8.0   3.0
 SLLP   512 -16.52  68.18  4014.  3  2 11    0  2.0 120.   4. 9999.9 9999.9   7.0   2.0
 SLSI   512 -16.37  60.95   413.  3  2 11    0 21.0 340.   5. 9999.9 9999.9  28.0   5.0
 SLSI   512 -16.37  60.95   413.  3  2 11    0 22.0 340.   6. 9999.9 9999.9  29.0   5.0
 SLSI   512 -16.37  60.95   413.  3  2 11    0 23.0 360.   0. 9999.9 9999.9  28.0   3.0
 SPQU   512 -16.32  71.55  2520.  3  2 11    0 21.0 240.  12. 9999.9 9999.9  20.0   9.0
 SPQU   512 -16.32  71.55  2520.  3  2 11    0 21.4 260.  12. 9999.9 9999.9  18.0   5.0
 SPQU   512 -16.32  71.55  2520.  3  2 11    0 22.0 250.  11. 9999.9 9999.9  17.0   3.0
 SPQU   512 -16.32  71.55  2520.  3  2 11    0 22.2 250.   9. 9999.9 9999.9  16.0   3.0
 SPQU   512 -16.32  71.55  2520.  3  2 11    0 23.0 240.  10. 9999.9 9999.9  16.0   3.0
 SPQU   512 -16.32  71.55  2520.  3  2 11    0  0.0 999.   3. 9999.9 9999.9  15.0   2.0
 SPQU   512 -16.32  71.55  2520.  3  2 11    0  0.4  10.   6. 9999.9 9999.9  15.0   3.0
 SPQU   512 -16.32  71.55  2520.  3  2 11    0  1.0 999.   3. 9999.9 9999.9  15.0   3.0
 SPQU   512 -16.32  71.55  2520.  3  2 11    0  2.0 360.   0. 9999.9 9999.9  15.0   3.0
 SLCP   512 -16.25  62.10   497.  3  2 11    0 22.0 300.   6. 9999.9 9999.9  28.0   6.0
 SBBR   512 -15.87  47.94  1061.  3  2 11    0 21.0 110.   3. 9999.9 9999.9  29.0  16.0
 SBBR   512 -15.87  47.94  1061.  3  2 11    0 22.0 110.   3. 9999.9 9999.9  27.0  14.0
 SBBR   512 -15.87  47.94  1061.  3  2 11    0 23.0 100.   3. 9999.9 9999.9  26.0  12.0
 SBBR   512 -15.87  47.94  1061.  3  2 11    0  0.0  90.   2. 9999.9 9999.9  24.0   9.0
 SBBR   512 -15.87  47.94  1061.  3  2 11    0  1.0 360.   0. 9999.9 9999.9  23.0   8.0
 SBBR   512 -15.87  47.94  1061.  3  2 11    0  2.0 360.   0. 9999.9 9999.9  22.0   6.0
 SBCY   512 -15.65  56.10   182.  3  2 11    0 21.0 210.   8. 9999.9 9999.9  32.0  11.0
 SBCY   512 -15.65  56.10   182.  3  2 11    0 22.0 200.   7. 9999.9 9999.9  29.0   6.0
 SBCY   512 -15.65  56.10   182.  3  2 11    0 23.0 130.   6. 9999.9 9999.9  28.0   5.0
 SBCY   512 -15.65  56.10   182.  3  2 11    0  0.0 320.   7. 9999.9 9999.9  28.0   7.0
 SBCY   512 -15.65  56.10   182.  3  2 11    0  1.0 360.   0. 9999.9 9999.9  27.0   8.0
 SBCY   512 -15.65  56.10   182.  3  2 11    0  2.0 120.   3. 9999.9 9999.9  26.0   6.0
 SLRQ   512 -14.48  67.48   202.  3  2 11    0 21.0 360.   4. 9999.9 9999.9  30.0   5.0
 SLRQ   512 -14.48  67.48   202.  3  2 11    0 22.0 360.   0. 9999.9 9999.9  29.0   5.0
 SLRY   512 -14.30  67.37   280.  3  2 11    0 21.0 340.  12. 9999.9 9999.9  30.0   7.0
 SLRY   512 -14.30  67.37   280.  3  2 11    0 22.0 340.   8. 9999.9 9999.9  29.0   6.0
 SPSO   512 -13.75  76.28     7.  3  2 11    0 21.0 220.  14. 9999.9 9999.9  27.0   6.0
 SPSO   512 -13.75  76.28     7.  3  2 11    0 22.0 230.  18. 9999.9 9999.9  26.0   5.0
 SPSO   512 -13.75  76.28     7.  3  2 11    0 23.0 220.  16. 9999.9 9999.9  25.0   4.0
 SPSO   512 -13.75  76.28     7.  3  2 11    0  0.0 210.  15. 9999.9 9999.9  24.0   4.0
 SPSO   512 -13.75  76.28     7.  3  2 11    0  1.0 210.  13. 9999.9 9999.9  23.0   3.0
 SPSO   512 -13.75  76.28     7.  3  2 11    0  2.0 220.  13. 9999.9 9999.9  22.0   3.0
 SLSA   512 -13.72  65.58   144.  3  2 11    0 21.0 300.   8. 9999.9 9999.9  32.0   8.0
 SLSA   512 -13.72  65.58   144.  3  2 11    0 22.0 310.  10. 9999.9 9999.9  32.0   7.0
 SLSA   512 -13.72  65.58   144.  3  2 11    0 23.0 320.   6. 9999.9 9999.9  29.0   5.0
 SPZO   512 -13.55  71.98  3249.  3  2 11    0 21.0  80.   7. 9999.9 9999.9  12.0   3.0
 SPZO   512 -13.55  71.98  3249.  3  2 11    0 21.2  40.   4. 9999.9 9999.9  13.0   4.0
 SPZO   512 -13.55  71.98  3249.  3  2 11    0 22.0 999.   2. 9999.9 9999.9  13.0   4.0
 SPZO   512 -13.55  71.98  3249.  3  2 11    0 23.0 360.   0. 9999.9 9999.9  13.0   4.0
 SPZO   512 -13.55  71.98  3249.  3  2 11    0  0.0 360.   0. 9999.9 9999.9  13.0   3.0
 SPZO   512 -13.55  71.98  3249.  3  2 11    0  1.0 360.   0. 9999.9 9999.9  12.0   2.0
 SPZO   512 -13.55  71.98  3249.  3  2 11    0  2.0 999.   2. 9999.9 9999.9  12.0   3.0
